timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,phase24_grade,phase24_eligible,phase24_agreement,phase24_conflict,phase25_grade,phase25_eligible,confluence_score,confluence_completeness,confluence_alignment,chart_direction,nq_contract,es_contract,chart_data_status,outcome_provider,outcome_contract,entry_bar_end,entry_nq,entry_staleness_min,nq_4h,outcome_4h_bar_end,outcome_4h_staleness_min,nq_8h,outcome_8h_bar_end,outcome_8h_staleness_min,actual_4h,actual_8h,correct_4h,correct_8h,move_4h_pct,move_8h_pct,market_available,market_requested,dxy_source,us10y_source,news_articles,news_directional,news_evidence,macro_source_status,macro_high_impact,macro_event_risk,earnings_evidence,earnings_catalyst_risk,earnings_future_eps_used,liquidity_contract,liquidity_evidence,signals_json,chart_json,phase33_raw_score,phase33_x,phase33_leading,phase33_price,phase33_alignment,phase33_persistence,phase33_acceleration,phase33_analog_vote,phase33_probability_4h,phase33_probability_8h
2026-07-01T17:00:00+00:00,BEARISH,43.5,56.5,48.5,-0.132,TRANSITION,0.92,0.69,NO_TRADE,False,0.601,0.399,NO_TRADE,False,30.0,0.3,1.0,BEARISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-01T17:00:00+00:00,30190.25,0.0,30064.25,2026-07-01T21:00:00+00:00,0.0,30110.25,2026-07-02T01:00:00+00:00,0.0,BEARISH,BEARISH,True,True,-0.41735328458691134,-0.2649862124361342,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,530,11,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.44376081943860535,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.1667902937680821,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.012829471403943962,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.3733697933884546,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.7689767194036822,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.060665100076278775,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.25535090692078366,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.001262335095582424,-0.00315583773895606,-0.06233313007079918,-0.44376081943860535,0.5,0.4,0.015199558611283054,-0.1428571428571429,53.8,58.4
2026-07-02T17:00:00+00:00,BEARISH,31.0,69.0,63.5,-0.411,TREND,0.92,0.69,A,False,1.0,0.0,WATCH,False,50.0,0.5,1.0,BEARISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-02T17:00:00+00:00,29462.25,0.0,29552.0,2026-07-02T21:00:00+00:00,0.0,29536.5,2026-07-03T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.30462710756985634,0.2520174121121096,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,604,17,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.835711874806932,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.14483265014938757,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.2688295666309627,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.14593520986658665,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.9869248197117239,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.448052445273061,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.11838673939453669,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29827.25,""zone_high"":30079.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.1491776042301372,-0.372944010575343,-0.2250431853949047,-0.835711874806932,0.8333333333333334,0.6,0.019244367559066212,-0.1428571428571429,52.7,55.2
2026-07-03T17:00:00+00:00,BEARISH,31.2,68.8,63.8,-0.405,TREND,0.92,0.69,A,False,1.0,0.0,WATCH,False,30.0,0.3,1.0,NEUTRAL,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-03T17:00:00+00:00,29901.75,0.0,,,240.0,,,480.0,,,,,,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,597,18,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.8543305727943113,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.05766295678454001,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.2786932491090509,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.14020786840921468,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.9323775398005711,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.41388732658388727,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.23549803245397144,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""NEUTRAL"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29827.25,""zone_high"":30079.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.1699126963605705,-0.42478174090142623,-0.21442006784616194,-0.8543305727943113,0.8,0.6,-0.027894690325069645,-0.1428571428571429,52.6,54.7
2026-07-06T17:00:00+00:00,BULLISH,74.3,25.7,72.3,0.55,TREND,0.92,0.69,A++,True,1.0,0.0,WATCH,False,30.0,0.9,0.333,BULLISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-06T17:00:00+00:00,29990.0,0.0,29947.75,2026-07-06T21:00:00+00:00,0.0,29816.75,2026-07-07T01:00:00+00:00,0.0,BEARISH,BEARISH,False,False,-0.1408802934311437,-0.5776925641880627,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,358,9,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":0.8319994327568531,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.3900164699205365,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.003963606460202444,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.43846583746270434,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.8186925293557749,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.5651141654508636,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.05055811506823969,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29827.25,""zone_high"":30079.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BULLISH"",""zone_low"":29622.25,""zone_high"":29764.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""ASIA_HIGH"",""price"":30004.75,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-07-06T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":{""direction"":""BEARISH"",""event"":""5m structure break after sweep"",""source"":""NQ_5m_completed_bars""},""execution_direction"":""BEARISH"",""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",0.31574830678637555,0.7893707669659389,0.30825246866591965,0.8319994327568531,1.0,0.5,0.03391656939119634,0.6666666666666667,56.2,65.1
2026-07-07T17:00:00+00:00,BEARISH,33.2,66.8,63.0,-0.357,TREND,0.92,0.69,A,False,0.705,0.295,WATCH,False,20.0,0.2,1.0,BEARISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-07T17:00:00+00:00,29540.0,0.0,29419.5,2026-07-07T21:00:00+00:00,0.0,29543.5,2026-07-08T01:00:00+00:00,0.0,BEARISH,NEUTRAL,True,False,-0.4079214624238321,0.011848341232227489,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,486,10,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.6884392078377702,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.16903661841300469,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.04708205094737692,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.24010809348172785,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.6622484817536732,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.22346928241242953,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.30746767431783373,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.22588785830220928,-0.5647196457555232,-0.23845657348037005,-0.6884392078377702,0.8333333333333334,0.5714285714285714,-0.01180671751033256,-0.6,52.2,53.5
2026-07-08T17:00:00+00:00,BEARISH,36.7,63.3,64.9,-0.277,TRANSITION,0.92,0.69,NO_TRADE,False,0.77,0.23,NO_TRADE,False,0.0,0.6,0.0,BULLISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-08T17:00:00+00:00,29373.25,0.0,29391.25,2026-07-08T21:00:00+00:00,0.0,29503.5,2026-07-09T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.06128024648276918,0.44343067246559364,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,578,15,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.1834978105365102,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.3076124479064501,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.0093950628454242,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.258627554375122,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.1928162754221848,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.2549837436938693,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.5615885884305596,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""PREV_NY_LOW"",""price"":29210.0,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-07-08T16:15:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":{""direction"":""BULLISH"",""event"":""NQ/ES sell-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BULLISH"",""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":{""direction"":""BULLISH"",""event"":""5m structure break after sweep"",""source"":""NQ_5m_completed_bars""},""execution_direction"":""BULLISH"",""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.24439596024432597,-0.6109899006108149,-0.24008585659119883,-0.1834978105365102,0.8333333333333334,0.5714285714285714,-0.0566688807546004,0.4285714285714286,52.0,53.1
2026-07-09T17:00:00+00:00,BULLISH,58.1,41.9,49.2,0.166,TRANSITION,0.92,0.69,NO_TRADE,False,0.731,0.269,NO_TRADE,False,20.0,0.6,0.333,BULLISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-09T17:00:00+00:00,29897.25,0.0,29931.25,2026-07-09T21:00:00+00:00,0.0,29866.75,2026-07-10T01:00:00+00:00,0.0,BULLISH,BEARISH,True,False,0.11372283403992006,-0.10201607171228123,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,595,19,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":0.7366986304332082,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.3589231560079736,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.04307897358480302,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.11211100485435511,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.7632144087161686,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.24861943224423388,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.5425453556538242,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29827.25,""zone_high"":30079.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.11371857271158174,-0.28429643177895436,0.03702565857785711,0.7366986304332082,0.5,0.3333333333333333,-0.017880750784513347,0.1428571428571428,53.0,56.0
2026-07-10T17:00:00+00:00,BEARISH,45.3,54.7,52.2,-0.094,BALANCED,0.92,0.69,NO_TRADE,False,0.113,0.887,NO_TRADE,False,30.0,0.5,0.6,BULLISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-10T17:00:00+00:00,30026.75,0.0,30068.5,2026-07-10T21:00:00+00:00,0.0,,,240.0,BULLISH,,False,,0.13904268693748076,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,566,17,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":0.11477323740285861,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.10377153648134466,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.059577535874934445,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.14439918232296498,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.11850958298362997,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.013817390198207729,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.45622196407182236,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29827.25,""zone_high"":30079.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.1101359694498131,-0.27533992362453275,-0.09470522690814642,0.11477323740285861,0.6,0.2,-0.0035968996485941374,0.0,53.0,56.0
2026-07-13T17:00:00+00:00,BEARISH,23.7,76.3,79.2,-0.607,TREND,0.92,0.69,A++,True,0.918,0.082,A,False,60.0,0.85,0.706,BEARISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-13T17:00:00+00:00,29525.75,0.0,29428.75,2026-07-13T21:00:00+00:00,0.0,29521.0,2026-07-14T01:00:00+00:00,0.0,BEARISH,NEUTRAL,True,False,-0.32852679440827076,-0.016087652303497794,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,321,6,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.7904587870330521,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.3053415179246398,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.05290425657447805,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.14670308417253367,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-1.0,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.41617573255356743,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.5999999999999999,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":29647.5,""zone_high"":29799.75,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":29693.75,""zone_high"":29845.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""LONDON_PREFIX_LOW"",""price"":29488.5,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-07-13T16:50:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.3723929966799644,-0.930982491699911,-0.43158922731788846,-0.7904587870330521,1.0,0.8333333333333334,-0.022949560213664864,0.33333333333333326,51.1,50.2
2026-07-14T17:00:00+00:00,BULLISH,56.9,43.1,54.0,0.141,TRANSITION,0.92,0.69,NO_TRADE,False,0.836,0.164,NO_TRADE,False,20.0,0.2,1.0,BULLISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-14T17:00:00+00:00,29826.75,0.0,29793.5,2026-07-14T21:00:00+00:00,0.0,29918.0,2026-07-15T01:00:00+00:00,0.0,BEARISH,BULLISH,False,True,-0.11147711366474725,0.3059334322378402,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,396,7,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":0.5472685454367703,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.1121381501596887,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.16159651520683493,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.1507853608176317,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.6282201746987176,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.2527656531774805,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.6224499616023953,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.005498046515363339,-0.013745116288408347,0.02615084177970831,0.5472685454367703,0.7142857142857143,0.2,0.02673010106954114,0.33333333333333326,53.8,58.3
2026-07-15T17:00:00+00:00,BEARISH,35.5,64.5,56.6,-0.304,TRANSITION,0.92,0.69,NO_TRADE,False,0.625,0.375,NO_TRADE,False,20.0,0.2,1.0,BEARISH,NQU6,ESU6,REAL_NQ_ES,Massive Futures,NQU6,2026-07-15T17:00:00+00:00,29512.75,0.0,29707.5,2026-07-15T21:00:00+00:00,0.0,29651.25,2026-07-16T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.659884287299557,0.4692886972579648,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,518,8,available,unavailable_plan,False,False,missing,False,False,NQU6,available,"[{""name"":""NQ structure"",""score"":-0.5443406828308175,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.06915943142415583,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.06795753564184846,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.4048672446596839,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.8462707697092352,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.006552762978760463,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.6106581242341956,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQU6"",""es_contract"":""ESU6"",""data_status"":""REAL_NQ_ES""}",-0.3324151575680712,-0.831037893920178,-0.22095868315532766,-0.5443406828308175,0.75,0.8,-0.058801239091249694,-1.0,51.4,51.1
