timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,entry_nq,entry_bar_end,entry_staleness_min,nq_4h,nq_8h,move_4h_pct,move_8h_pct,actual_4h,actual_8h,correct_4h,correct_8h,outcome_4h_bar_end,outcome_8h_bar_end,outcome_4h_staleness_min,outcome_8h_staleness_min,news,news_articles,news_kept,news_directional,news_evidence,news_polygon_articles,news_finnhub_articles,liquidity_signal,liquidity_direction,liquidity_conflict,liquidity_resolution,liquidity_contract,liquidity_evidence,earnings,earnings_evidence,earnings_released_events,earnings_released_symbols,earnings_upcoming_events,earnings_upcoming_symbols,earnings_upcoming_within_4h,earnings_upcoming_within_8h,earnings_upcoming_mega_weight,earnings_upcoming_semi_count,earnings_hours_to_next,earnings_catalyst_risk,earnings_future_eps_used,market_available,market_requested
2026-01-29T17:00:00+00:00,BEARISH,26.3,73.7,63.4,-0.533,TREND,0.964,0.469,25711.25,2026-01-29 12:00:00-05:00,0.0,25994.25,25930.0,1.100685497593466,0.8507948855073169,BULLISH,BULLISH,False,False,2026-01-29 16:00:00-05:00,2026-01-29 20:00:00-05:00,0.0,0.0,0.10412486686290769,752,181,22,available,752,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,1.0,released_verified,3,"META,MSFT,TSLA",1,AAPL,0,1,0.09,0,4.509,True,False,20,20
2026-01-30T17:00:00+00:00,BEARISH,45.9,54.1,51.2,-0.083,BALANCED,1.0,0.472,25757.5,2026-01-30 12:00:00-05:00,0.0,25672.75,,-0.3290303795011162,,BEARISH,,True,,2026-01-30 16:00:00-05:00,2026-01-30 17:00:00-05:00,0.0,180.0,-0.0773128491798074,834,197,24,available,834,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,1.0,released_verified,1,AAPL,0,,0,0,0,0,,False,False,20,20
2026-02-02T17:00:00+00:00,BULLISH,60.4,39.6,55.6,0.214,TRANSITION,0.964,0.467,25893.5,2026-02-02 12:00:00-05:00,0.0,25856.25,25953.0,-0.14385849730627376,0.2297873983818333,BEARISH,BULLISH,False,True,2026-02-02 16:00:00-05:00,2026-02-02 20:00:00-05:00,0.0,0.0,0.2572230183217691,408,120,12,available,408,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-03T17:00:00+00:00,BEARISH,30.8,69.2,61.7,-0.415,TREND,0.964,0.469,25491.25,2026-02-03 12:00:00-05:00,0.0,25446.25,25376.5,-0.17653116265385183,-0.4501544647673221,BEARISH,BEARISH,True,True,2026-02-03 16:00:00-05:00,2026-02-03 20:00:00-05:00,0.0,0.0,0.16489169422979624,494,148,14,available,494,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,upcoming_verified_catalyst,0,,2,"AMD,SMCI",0,2,0.0,2,4.272,True,False,20,20
2026-02-04T17:00:00+00:00,BEARISH,37.1,62.9,59.5,-0.268,TRANSITION,0.964,0.469,25035.5,2026-02-04 12:00:00-05:00,0.0,24996.5,25107.25,-0.15577879411236045,0.2865930378862016,BEARISH,BULLISH,True,False,2026-02-04 16:00:00-05:00,2026-02-04 20:00:00-05:00,0.0,0.0,0.0871805946793231,703,191,18,available,703,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,1.0,released_verified,2,"AMD,SMCI",2,"QCOM,ALPHABET",0,2,0.1,1,4.016,True,False,20,20
2026-02-05T17:00:00+00:00,BEARISH,37.6,62.4,59.9,-0.258,TRANSITION,0.964,0.469,24829.0,2026-02-05 12:00:00-05:00,0.0,24638.75,24400.0,-0.7662410890490958,-1.727818277014781,BEARISH,BEARISH,True,True,2026-02-05 16:00:00-05:00,2026-02-05 20:00:00-05:00,0.0,0.0,-0.12207217992829895,828,202,22,available,828,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,1.0,released_verified,2,"QCOM,ALPHABET",1,AMZN,0,1,0.08,0,4.42,True,False,20,20
2026-02-06T17:00:00+00:00,BULLISH,65.4,34.6,56.9,0.323,TRANSITION,1.0,0.472,25000.75,2026-02-06 12:00:00-05:00,0.0,25148.0,,0.5889823305300841,,BULLISH,,True,,2026-02-06 16:00:00-05:00,2026-02-06 17:00:00-05:00,0.0,180.0,-0.24571267965275997,861,205,18,available,861,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,-1.0,released_verified,1,AMZN,0,,0,0,0,0,,False,False,20,20
2026-02-09T17:00:00+00:00,BULLISH,60.9,39.1,57.9,0.225,TRANSITION,0.964,0.467,25391.0,2026-02-09 12:00:00-05:00,0.0,25338.5,25335.25,-0.20676617699184752,-0.2195659879484857,BEARISH,BEARISH,False,False,2026-02-09 16:00:00-05:00,2026-02-09 20:00:00-05:00,0.0,0.0,-0.47829077367350886,406,115,10,available,406,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-10T17:00:00+00:00,BEARISH,38.5,61.5,61.4,-0.238,TRANSITION,0.964,0.467,25327.0,2026-02-10 12:00:00-05:00,0.0,25219.0,25290.5,-0.42642239507245233,-0.14411497611244917,BEARISH,BEARISH,True,True,2026-02-10 16:00:00-05:00,2026-02-10 20:00:00-05:00,0.0,0.0,-0.07709172833800966,458,124,9,available,458,0,-1.0,BEARISH,LOW,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-11T17:00:00+00:00,BEARISH,48.5,51.5,43.6,-0.03,BALANCED,0.964,0.467,25181.0,2026-02-11 12:00:00-05:00,0.0,25278.25,25265.25,0.3862038838807037,0.33457765775783327,BULLISH,BULLISH,False,False,2026-02-11 16:00:00-05:00,2026-02-11 20:00:00-05:00,0.0,0.0,0.16860925262196436,632,168,12,available,632,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-12T17:00:00+00:00,BEARISH,26.9,73.1,62.2,-0.515,TREND,0.964,0.467,24878.5,2026-02-12 12:00:00-05:00,0.0,24762.75,24731.25,-0.46526116928271394,-0.5918765198866491,BEARISH,BEARISH,True,True,2026-02-12 16:00:00-05:00,2026-02-12 20:00:00-05:00,0.0,0.0,0.5022593338339806,734,187,9,available,734,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-13T17:00:00+00:00,BULLISH,50.8,49.2,46.6,0.016,BALANCED,0.964,0.467,24894.5,2026-02-13 12:00:00-05:00,0.0,24802.75,,-0.3685553033802647,,BEARISH,,False,,2026-02-13 16:00:00-05:00,2026-02-13 17:00:00-05:00,0.0,180.0,0.1340970635825559,812,198,12,available,812,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-17T17:00:00+00:00,BEARISH,45.8,54.2,57.5,-0.085,BALANCED,0.964,0.467,24759.25,2026-02-17 12:00:00-05:00,0.0,24776.75,24727.0,0.07068065470480729,-0.13025434938457345,BULLISH,BEARISH,False,True,2026-02-17 16:00:00-05:00,2026-02-17 20:00:00-05:00,0.0,0.0,-0.014659215059913078,448,109,5,available,448,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-18T17:00:00+00:00,BULLISH,69.1,30.9,63.8,0.413,TREND,0.964,0.467,25061.5,2026-02-18 12:00:00-05:00,0.0,24957.5,24948.0,-0.41497915128783197,-0.45288590068431656,BEARISH,BEARISH,False,False,2026-02-18 16:00:00-05:00,2026-02-18 20:00:00-05:00,0.0,0.0,0.2848049589139476,568,138,9,available,568,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-19T17:00:00+00:00,BEARISH,49.1,50.9,43.2,-0.018,BALANCED,0.964,0.467,24843.75,2026-02-19 12:00:00-05:00,0.0,24863.5,24901.0,0.07949685534591196,0.23044025157232706,BULLISH,BULLISH,False,False,2026-02-19 16:00:00-05:00,2026-02-19 20:00:00-05:00,0.0,0.0,0.21738508796484882,686,161,18,available,686,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-20T17:00:00+00:00,BULLISH,60.0,40.0,65.8,0.205,TRANSITION,0.964,0.467,25098.0,2026-02-20 12:00:00-05:00,0.0,25074.0,,-0.09562514941429597,,BEARISH,,False,,2026-02-20 16:00:00-05:00,2026-02-20 17:00:00-05:00,0.0,180.0,0.13255677612426606,747,171,23,available,747,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-23T17:00:00+00:00,BEARISH,34.3,65.7,60.5,-0.331,TRANSITION,0.964,0.467,24734.75,2026-02-23 12:00:00-05:00,0.0,24768.0,24816.0,0.13442626264668128,0.3284852282719655,BULLISH,BULLISH,False,False,2026-02-23 16:00:00-05:00,2026-02-23 20:00:00-05:00,0.0,0.0,0.29087194212822354,397,89,6,available,397,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-24T17:00:00+00:00,BULLISH,64.1,35.9,66.3,0.295,TRANSITION,0.964,0.467,25028.75,2026-02-24 12:00:00-05:00,0.0,25029.5,25071.0,0.002996553962942616,0.16880587324576735,NEUTRAL,BULLISH,False,True,2026-02-24 16:00:00-05:00,2026-02-24 20:00:00-05:00,0.0,0.0,-0.005125630513016982,475,114,5,available,475,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-02-25T17:00:00+00:00,BULLISH,67.6,32.4,64.8,0.375,TREND,0.964,0.469,25316.5,2026-02-25 12:00:00-05:00,0.0,25383.25,25315.75,0.26366203859143245,-0.002962494815634073,BULLISH,NEUTRAL,True,False,2026-02-25 16:00:00-05:00,2026-02-25 20:00:00-05:00,0.0,0.0,-0.07855858916886793,670,143,6,available,670,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,upcoming_verified_catalyst,0,,1,NVDA,0,1,0.0,1,4.524,True,False,20,20
2026-02-26T17:00:00+00:00,BEARISH,33.4,66.6,58.5,-0.351,TREND,1.0,0.472,24963.5,2026-02-26 12:00:00-05:00,0.0,25083.25,24986.0,0.47970036252929277,0.09013159212450178,BULLISH,BULLISH,False,False,2026-02-26 16:00:00-05:00,2026-02-26 20:00:00-05:00,0.0,0.0,0.15108966530438503,810,187,14,available,810,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,1.0,released_verified,1,NVDA,0,,0,0,0,0,,False,False,20,20
2026-02-27T17:00:00+00:00,BEARISH,48.7,51.3,47.2,-0.026,BALANCED,0.964,0.467,24968.75,2026-02-27 12:00:00-05:00,0.0,24998.25,,0.1181476846057572,,BULLISH,,False,,2026-02-27 16:00:00-05:00,2026-02-27 17:00:00-05:00,0.0,180.0,0.09146165080009397,816,189,18,available,816,0,1.0,BULLISH,LOW,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-02T17:00:00+00:00,BEARISH,36.7,63.3,65.6,-0.277,TRANSITION,0.964,0.467,25033.5,2026-03-02 12:00:00-05:00,0.0,25021.75,24931.5,-0.046937104280264444,-0.4074540116244233,NEUTRAL,BEARISH,False,True,2026-03-02 16:00:00-05:00,2026-03-02 20:00:00-05:00,0.0,0.0,-0.20472353789126851,394,96,9,available,394,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-03T17:00:00+00:00,BEARISH,32.4,67.6,58.9,-0.375,TREND,0.964,0.467,24671.0,2026-03-03 12:00:00-05:00,0.0,24756.5,24747.5,0.34656073932957726,0.3100806615054112,BULLISH,BULLISH,False,False,2026-03-03 16:00:00-05:00,2026-03-03 20:00:00-05:00,0.0,0.0,-0.02897028846747795,487,104,6,available,487,0,1.0,BULLISH,LOW,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-04T17:00:00+00:00,BULLISH,71.3,28.7,64.0,0.466,TREND,0.964,0.469,25145.5,2026-03-04 12:00:00-05:00,0.0,25121.5,25208.25,-0.09544451293471994,0.24954763277723646,BEARISH,BULLISH,False,True,2026-03-04 16:00:00-05:00,2026-03-04 20:00:00-05:00,0.0,0.0,-0.22434178827954174,659,145,8,available,659,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,upcoming_verified_catalyst,0,,1,AVGO,0,1,0.0,1,4.269,True,False,20,20
2026-03-05T17:00:00+00:00,BULLISH,54.4,45.6,48.3,0.089,BALANCED,1.0,0.472,25042.5,2026-03-05 12:00:00-05:00,0.0,25048.5,25075.0,0.02395926924228811,0.12977937506239393,NEUTRAL,BULLISH,False,True,2026-03-05 16:00:00-05:00,2026-03-05 20:00:00-05:00,0.0,0.0,-0.09501370978745156,740,155,8,available,740,0,1.0,BULLISH,LOW,5m_massive_futures,NQH6,available,1.0,released_verified,1,AVGO,0,,0,0,0,0,,False,False,20,20
2026-03-06T17:00:00+00:00,BEARISH,35.5,64.5,64.7,-0.303,TRANSITION,0.964,0.467,24880.75,2026-03-06 12:00:00-05:00,0.0,24667.5,,-0.8570883112446369,,BEARISH,,True,,2026-03-06 16:00:00-05:00,2026-03-06 17:00:00-05:00,0.0,180.0,-0.028469698362563755,770,167,11,available,770,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-09T17:00:00+00:00,BULLISH,57.9,42.1,55.4,0.162,TRANSITION,0.964,0.467,24709.25,2026-03-09 13:00:00-04:00,0.0,24958.0,24936.0,1.0067080142052065,0.9176725315418315,BULLISH,BULLISH,True,True,2026-03-09 17:00:00-04:00,2026-03-09 21:00:00-04:00,0.0,0.0,-0.010915464413204323,424,107,8,available,424,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-10T17:00:00+00:00,BULLISH,60.6,39.4,61.9,0.218,TRANSITION,0.964,0.467,25156.25,2026-03-10 13:00:00-04:00,0.0,25010.5,25062.0,-0.5793788819875776,-0.37465838509316773,BEARISH,BEARISH,False,False,2026-03-10 17:00:00-04:00,2026-03-10 21:00:00-04:00,0.0,0.0,-0.1216904708082448,517,133,10,available,517,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-11T17:00:00+00:00,BULLISH,58.2,41.8,46.5,0.167,TRANSITION,0.964,0.467,25007.25,2026-03-11 13:00:00-04:00,0.0,24945.5,24791.25,-0.24692839076667764,-0.863749512641334,BEARISH,BEARISH,False,False,2026-03-11 17:00:00-04:00,2026-03-11 21:00:00-04:00,0.0,0.0,0.036599629351772536,649,152,12,available,649,0,1.0,BULLISH,LOW,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-12T17:00:00+00:00,BEARISH,25.0,75.0,71.8,-0.568,TREND,0.964,0.467,24662.25,2026-03-12 13:00:00-04:00,0.0,24568.5,24624.0,-0.38013563239363807,-0.15509533801660433,BEARISH,BEARISH,True,True,2026-03-12 17:00:00-04:00,2026-03-12 21:00:00-04:00,0.0,0.0,-0.20184241003099704,773,171,20,available,773,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-13T17:00:00+00:00,BEARISH,36.4,63.6,67.3,-0.283,TRANSITION,0.964,0.467,24397.25,2026-03-13 13:00:00-04:00,0.0,24394.25,,-0.01229646783961307,,NEUTRAL,,False,,2026-03-13 17:00:00-04:00,2026-03-13 17:00:00-04:00,0.0,240.0,-0.2326448322199286,770,167,18,available,770,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQH6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-16T17:00:00+00:00,BULLISH,70.8,29.2,70.2,0.456,TREND,0.964,0.467,24890.0,2026-03-16 13:00:00-04:00,0.0,24872.25,24813.0,-0.07131378063479309,-0.30936118923262357,BEARISH,BEARISH,False,False,2026-03-16 17:00:00-04:00,2026-03-16 21:00:00-04:00,0.0,0.0,0.326538996995271,429,99,5,available,429,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-17T17:00:00+00:00,BULLISH,53.5,46.5,50.1,0.071,BALANCED,0.964,0.467,24995.5,2026-03-17 13:00:00-04:00,0.0,25027.5,25078.5,0.12802304414794663,0.33205977075873655,BULLISH,BULLISH,True,True,2026-03-17 17:00:00-04:00,2026-03-17 21:00:00-04:00,0.0,0.0,-0.18567363405571197,532,164,9,available,532,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-18T17:00:00+00:00,BEARISH,42.7,57.3,56.4,-0.148,TRANSITION,0.964,0.469,24845.0,2026-03-18 13:00:00-04:00,0.0,24606.25,24619.5,-0.9609579392231837,-0.9076272891929965,BEARISH,BEARISH,True,True,2026-03-18 17:00:00-04:00,2026-03-18 21:00:00-04:00,0.0,0.0,-0.26924633010486854,708,186,13,available,708,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,1,MU,1,1,0.0,1,3.037,True,False,20,20
2026-03-19T17:00:00+00:00,BEARISH,44.8,55.2,50.3,-0.106,BALANCED,1.0,0.472,24454.75,2026-03-19 13:00:00-04:00,0.0,24617.0,24598.25,0.6634702869585664,0.5867980658154346,BULLISH,BULLISH,False,False,2026-03-19 17:00:00-04:00,2026-03-19 21:00:00-04:00,0.0,0.0,-0.04989350436723804,793,207,12,available,793,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,1.0,released_verified,1,MU,0,,0,0,0,0,,False,False,20,20
2026-03-20T17:00:00+00:00,BEARISH,30.3,69.7,65.7,-0.428,TREND,0.964,0.467,24272.25,2026-03-20 13:00:00-04:00,0.0,24101.5,,-0.7034782519131931,,BEARISH,,True,,2026-03-20 17:00:00-04:00,2026-03-20 17:00:00-04:00,0.0,240.0,0.10332972034180497,840,184,18,available,840,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-23T17:00:00+00:00,BULLISH,63.4,36.6,63.1,0.279,TRANSITION,0.964,0.467,24368.75,2026-03-23 13:00:00-04:00,0.0,24400.0,24322.5,0.12823800974608873,-0.18979225442421135,BULLISH,BEARISH,True,False,2026-03-23 17:00:00-04:00,2026-03-23 21:00:00-04:00,0.0,0.0,-0.10969623138016503,427,114,13,available,427,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-24T17:00:00+00:00,BEARISH,42.7,57.3,57.3,-0.149,TRANSITION,0.964,0.467,24281.25,2026-03-24 13:00:00-04:00,0.0,24403.75,24449.75,0.5045045045045045,0.693951093951094,BULLISH,BULLISH,False,False,2026-03-24 17:00:00-04:00,2026-03-24 21:00:00-04:00,0.0,0.0,0.14105241581492348,537,125,13,available,537,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-25T17:00:00+00:00,BULLISH,65.5,34.5,61.0,0.326,TRANSITION,0.964,0.467,24422.0,2026-03-25 13:00:00-04:00,0.0,24367.75,24354.75,-0.22213577921546146,-0.2753664728523462,BEARISH,BEARISH,False,False,2026-03-25 17:00:00-04:00,2026-03-25 21:00:00-04:00,0.0,0.0,-0.012311513553697615,705,165,13,available,705,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-26T17:00:00+00:00,BEARISH,26.4,73.6,70.3,-0.529,TREND,0.964,0.467,23998.0,2026-03-26 13:00:00-04:00,0.0,23822.0,23818.25,-0.7333944495374615,-0.7490207517293108,BEARISH,BEARISH,True,True,2026-03-26 17:00:00-04:00,2026-03-26 21:00:00-04:00,0.0,0.0,-0.022242452864675,785,194,14,available,785,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-27T17:00:00+00:00,BEARISH,26.9,73.1,71.1,-0.514,TREND,0.964,0.467,23473.5,2026-03-27 13:00:00-04:00,0.0,23254.25,,-0.9340319935246129,,BEARISH,,True,,2026-03-27 17:00:00-04:00,2026-03-27 17:00:00-04:00,0.0,240.0,-0.4354720843112029,793,204,17,available,793,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-30T17:00:00+00:00,BEARISH,40.1,59.9,60.3,-0.204,TRANSITION,0.964,0.467,23288.0,2026-03-30 13:00:00-04:00,0.0,23106.25,23202.25,-0.780444864307798,-0.3682153899003779,BEARISH,BEARISH,True,True,2026-03-30 17:00:00-04:00,2026-03-30 21:00:00-04:00,0.0,0.0,-0.5200393494867521,382,95,17,available,382,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-03-31T17:00:00+00:00,BULLISH,76.4,23.6,65.4,0.612,TREND,0.964,0.467,23775.25,2026-03-31 13:00:00-04:00,0.0,23905.5,24036.25,0.5478386136843987,1.097780254676607,BULLISH,BULLISH,True,True,2026-03-31 17:00:00-04:00,2026-03-31 21:00:00-04:00,0.0,0.0,-0.46743573968083013,510,148,15,available,510,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-01T17:00:00+00:00,BULLISH,72.1,27.9,63.7,0.489,TREND,0.964,0.467,24318.75,2026-04-01 13:00:00-04:00,0.0,24187.25,24236.25,-0.5407350295553842,-0.3392444101773323,BEARISH,BEARISH,False,False,2026-04-01 17:00:00-04:00,2026-04-01 21:00:00-04:00,0.0,0.0,-0.3959176876973193,727,201,15,available,727,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-02T17:00:00+00:00,BEARISH,43.5,56.5,60.1,-0.132,TRANSITION,0.964,0.467,24121.0,2026-04-02 13:00:00-04:00,0.0,24219.5,24225.25,0.408357862443514,0.43219601177397293,BULLISH,BULLISH,False,False,2026-04-02 17:00:00-04:00,2026-04-02 21:00:00-04:00,0.0,0.0,-0.25929056626645397,812,228,17,available,812,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-06T17:00:00+00:00,BULLISH,50.0,50.0,44.1,-0.001,BALANCED,0.964,0.467,24309.25,2026-04-06 13:00:00-04:00,0.0,24349.75,24303.5,0.16660324773491572,-0.023653547517920134,BULLISH,NEUTRAL,True,False,2026-04-06 17:00:00-04:00,2026-04-06 21:00:00-04:00,0.0,0.0,-0.5999999999999998,321,91,7,available,321,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-07T17:00:00+00:00,BULLISH,52.1,47.9,50.1,0.042,BALANCED,0.964,0.467,24202.25,2026-04-07 13:00:00-04:00,0.0,24399.25,25080.25,0.8139739073846439,3.6277618816432358,BULLISH,BULLISH,True,True,2026-04-07 17:00:00-04:00,2026-04-07 21:00:00-04:00,0.0,0.0,-0.27447210734464267,436,106,10,available,436,0,1.0,BULLISH,LOW,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-08T17:00:00+00:00,BULLISH,80.2,19.8,70.4,0.74,TREND,0.964,0.467,25142.25,2026-04-08 13:00:00-04:00,0.0,25039.0,25012.25,-0.41066332567689845,-0.5170579403195816,BEARISH,BEARISH,False,False,2026-04-08 17:00:00-04:00,2026-04-08 21:00:00-04:00,0.0,0.0,-0.06757804659844005,658,154,20,available,658,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-09T17:00:00+00:00,BULLISH,65.5,34.5,66.9,0.325,TRANSITION,0.964,0.467,25196.5,2026-04-09 13:00:00-04:00,0.0,25244.75,25270.75,0.19149485047526443,0.29468378544639134,BULLISH,BULLISH,True,True,2026-04-09 17:00:00-04:00,2026-04-09 21:00:00-04:00,0.0,0.0,0.017312475438953874,710,163,19,available,710,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-10T17:00:00+00:00,BULLISH,60.5,39.5,64.0,0.215,TRANSITION,0.964,0.467,25264.5,2026-04-10 13:00:00-04:00,0.0,25281.25,,0.0662985612222684,,BULLISH,,True,,2026-04-10 17:00:00-04:00,2026-04-10 17:00:00-04:00,0.0,240.0,-0.015816487759558046,711,183,20,available,711,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-13T17:00:00+00:00,BULLISH,59.0,41.0,64.2,0.184,TRANSITION,0.964,0.467,25410.75,2026-04-13 13:00:00-04:00,0.0,25585.5,25590.25,0.6877010713969481,0.7063939474435033,BULLISH,BULLISH,True,True,2026-04-13 17:00:00-04:00,2026-04-13 21:00:00-04:00,0.0,0.0,0.04251224655803776,383,102,9,available,383,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-14T17:00:00+00:00,BULLISH,73.5,26.5,70.3,0.528,TREND,0.964,0.467,25914.0,2026-04-14 13:00:00-04:00,0.0,25990.0,26018.75,0.2932777649147179,0.40422165624758816,BULLISH,BULLISH,True,True,2026-04-14 17:00:00-04:00,2026-04-14 21:00:00-04:00,0.0,0.0,-0.007290353828023113,476,116,14,available,476,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-15T17:00:00+00:00,BULLISH,67.1,32.9,68.6,0.363,TREND,0.964,0.467,26144.25,2026-04-15 13:00:00-04:00,0.0,26359.5,26437.75,0.8233167904988669,1.122617784025168,BULLISH,BULLISH,True,True,2026-04-15 17:00:00-04:00,2026-04-15 21:00:00-04:00,0.0,0.0,0.1549051445045513,658,147,19,available,658,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-16T17:00:00+00:00,BEARISH,49.8,50.2,46.6,-0.005,BALANCED,0.964,0.469,26473.25,2026-04-16 13:00:00-04:00,0.0,26464.25,26487.5,-0.03399658145486482,0.05382792063686929,NEUTRAL,BULLISH,False,False,2026-04-16 17:00:00-04:00,2026-04-16 21:00:00-04:00,0.0,0.0,0.05749450123062585,743,167,20,available,743,0,-1.0,BEARISH,LOW,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,1,NFLX,1,1,0.03,0,3.033,True,False,20,20
