timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,phase24_grade,phase24_eligible,phase24_agreement,phase24_conflict,phase25_grade,phase25_eligible,confluence_score,confluence_completeness,confluence_alignment,chart_direction,nq_contract,es_contract,chart_data_status,outcome_provider,outcome_contract,entry_bar_end,entry_nq,entry_staleness_min,nq_4h,outcome_4h_bar_end,outcome_4h_staleness_min,nq_8h,outcome_8h_bar_end,outcome_8h_staleness_min,actual_4h,actual_8h,correct_4h,correct_8h,move_4h_pct,move_8h_pct,market_available,market_requested,dxy_source,us10y_source,news_articles,news_directional,news_evidence,macro_source_status,macro_high_impact,macro_event_risk,earnings_evidence,earnings_catalyst_risk,earnings_future_eps_used,liquidity_contract,liquidity_evidence,signals_json,chart_json
2026-02-17T17:00:00+00:00,BEARISH,45.0,55.0,62.3,-0.101,BALANCED,0.92,0.69,NO_TRADE,False,0.832,0.168,NO_TRADE,False,40.0,0.85,0.471,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-17T17:00:00+00:00,24759.25,0.0,24776.5,2026-02-17T21:00:00+00:00,0.0,24727.0,2026-02-18T01:00:00+00:00,0.0,BULLISH,BEARISH,False,True,0.0696709310661672,-0.13025434938457345,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,448,5,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.14622393275443477,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.0,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.1727155459253268,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.057035750325480604,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.1609711153537294,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.1852170285233811,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.014659215059913078,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24739.0,""zone_high"":24842.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""PREV_NY_LOW"",""price"":24670.75,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-17T16:05:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-18T17:00:00+00:00,BULLISH,71.5,28.5,69.5,0.473,TREND,0.92,0.69,A+,True,1.0,0.0,WATCH,False,20.0,0.75,0.267,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-18T17:00:00+00:00,25061.5,0.0,24957.5,2026-02-18T21:00:00+00:00,0.0,24948.0,2026-02-19T01:00:00+00:00,0.0,BEARISH,BEARISH,False,False,-0.41497915128783197,-0.45288590068431656,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,568,9,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.644554963366622,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.4005837204778469,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.1414064094352853,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.5799010973732008,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.5213655207317546,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.47345597651164456,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.2848049589139476,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""LONDON_PREFIX_HIGH"",""price"":25074.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-02-18T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":{""direction"":""BEARISH"",""event"":""5m structure break after sweep"",""source"":""NQ_5m_completed_bars""},""execution_direction"":""BEARISH"",""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-19T17:00:00+00:00,BEARISH,49.0,51.0,45.8,-0.021,BALANCED,0.92,0.69,NO_TRADE,False,0.551,0.449,NO_TRADE,False,60.0,0.6,1.0,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-19T17:00:00+00:00,24843.75,0.0,24863.5,2026-02-19T21:00:00+00:00,0.0,24901.0,2026-02-20T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.07949685534591196,0.23044025157232706,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,686,18,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.15850074828960575,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.1490099610079113,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.09668760361337574,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.08219720613202049,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.09872191661708711,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.01853873634722496,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.21738508796484882,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24940.75,""zone_high"":25047.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-20T17:00:00+00:00,BULLISH,61.5,38.5,72.0,0.239,TRANSITION,0.92,0.69,NO_TRADE,False,0.903,0.097,NO_TRADE,False,35.0,0.7,0.5,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-20T17:00:00+00:00,25098.0,0.0,25074.75,2026-02-20T21:00:00+00:00,0.0,,,180.0,BEARISH,,False,,-0.09263686349509921,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,747,23,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.248558369547716,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.11976358117137993,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.10867992854016362,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.38262037564925155,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.071421156495859,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.29777740169676387,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.13255677612426606,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BULLISH"",""zone_low"":24811.25,""zone_high"":24984.75,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-23T17:00:00+00:00,BEARISH,32.2,67.8,65.8,-0.38,TREND,0.92,0.69,A+,True,0.92,0.08,A,False,60.0,0.6,1.0,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-23T17:00:00+00:00,24734.75,0.0,24768.0,2026-02-23T21:00:00+00:00,0.0,24816.0,2026-02-24T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.13442626264668128,0.3284852282719655,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,397,6,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.5912602250703358,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.47000657853379263,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.056937708526677205,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.3740471673795152,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.5051770117324185,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.5509343246299008,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.29087194212822354,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24877.5,""zone_high"":25004.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-24T17:00:00+00:00,BULLISH,66.1,33.9,72.5,0.341,TRANSITION,0.92,0.69,NO_TRADE,False,1.0,0.0,NO_TRADE,False,50.0,0.75,0.667,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-24T17:00:00+00:00,25028.75,0.0,25030.0,2026-02-24T21:00:00+00:00,0.0,25071.0,2026-02-25T01:00:00+00:00,0.0,NEUTRAL,BULLISH,False,True,0.00499425660490436,0.16880587324576735,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,475,5,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.5004838301281807,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.26963657154509973,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.06690810738435594,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.25905690073444015,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.47720208258030494,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.41854328019962966,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.005125630513016982,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":{""direction"":""BULLISH"",""zone_low"":24761.0,""zone_high"":24865.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""PREV_NY_HIGH"",""price"":25040.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-02-24T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-25T17:00:00+00:00,BULLISH,69.9,30.1,70.4,0.433,TREND,0.92,0.69,A++,True,1.0,0.0,WATCH,False,45.0,0.55,0.818,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-25T17:00:00+00:00,25316.5,0.0,25383.75,2026-02-25T21:00:00+00:00,0.0,25315.75,2026-02-26T01:00:00+00:00,0.0,BULLISH,NEUTRAL,True,False,0.2656370351351885,-0.002962494815634073,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,670,6,available,unavailable_plan,False,False,upcoming_verified_catalyst,True,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.5453691394720134,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.2978702093562466,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.011253681159909072,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.6172416878475738,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.4445129426294804,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.47244152574399406,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.07855858916886793,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BULLISH"",""zone_low"":25067.75,""zone_high"":25105.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-26T17:00:00+00:00,BEARISH,31.5,68.5,63.8,-0.397,TREND,0.96,0.73,A,False,0.816,0.184,WATCH,False,50.0,0.75,0.667,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-26T17:00:00+00:00,24963.5,0.0,25083.0,2026-02-26T21:00:00+00:00,0.0,24986.0,2026-02-27T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.4786989003945761,0.09013159212450178,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,810,14,available,unavailable_plan,False,False,released_verified,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.6325868245167043,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.3145278823503512,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.11374938342423876,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.5180455116652372,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.8478364025126829,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.5798823457236992,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.15108966530438503,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":1.0,""weight"":0.04,""freshness"":""live""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":25343.25,""zone_high"":25401.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""LONDON_PREFIX_LOW"",""price"":24885.0,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-26T15:35:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-02-27T17:00:00+00:00,BEARISH,38.4,61.6,59.2,-0.239,TRANSITION,0.92,0.69,NO_TRADE,False,0.933,0.067,NO_TRADE,False,10.0,0.35,0.286,NEUTRAL,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-27T17:00:00+00:00,24968.75,0.0,24998.5,2026-02-27T21:00:00+00:00,0.0,,,180.0,BULLISH,,False,,0.11914893617021277,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,816,18,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.2105014608125171,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.285426037020781,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.014848302383158393,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.35,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.5516154181100713,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.45570446237939016,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.35446200327714916,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.09146165080009397,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""NEUTRAL"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""ASIA_LOW"",""price"":24954.75,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-27T16:50:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-03-02T17:00:00+00:00,BEARISH,34.7,65.3,71.6,-0.321,TRANSITION,0.92,0.69,NO_TRADE,False,0.875,0.125,NO_TRADE,False,0.0,0.2,0.0,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-03-02T17:00:00+00:00,25033.5,0.0,25023.0,2026-03-02T21:00:00+00:00,0.0,24931.5,2026-03-03T01:00:00+00:00,0.0,NEUTRAL,BEARISH,False,True,-0.041943795314278866,-0.4074540116244233,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,394,9,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.24985167176771075,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.22294533303593062,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.3662662897282141,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.028510841424992047,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.6043580092901166,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.4466296657956221,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.20472353789126851,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
2026-03-03T17:00:00+00:00,BEARISH,21.6,78.4,77.3,-0.676,TREND,0.92,0.69,A++,True,0.923,0.077,NO_TRADE,False,50.0,0.7,0.714,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-03-03T17:00:00+00:00,24672.0,0.0,24757.25,2026-03-03T21:00:00+00:00,0.0,24747.5,2026-03-04T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.3455333981841764,0.30601491569390404,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,487,6,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.7968228070170156,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.7539647463880174,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.2534545833411004,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.5111425965615489,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.9764123616846515,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.6862173154397982,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.02897028846747795,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BEARISH"",""zone_low"":24694.5,""zone_high"":24804.25,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""LONDON_PREFIX_HIGH"",""price"":24694.5,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-03-03T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}"
